	code	representative
923	3zrh_1	3zje_1
924	1dzi_1	1qcy_1
925	1hyp_1	1hyp_1
926	2xg3_1	3rze_1
927	4agj_1	1kxf_1
928	4agk_1	1kxf_1
929	2yby_1	2yby_1
930	5i9f_1	5i9g_1
931	5i9g_1	5i9g_1
932	5i9d_1	5i9g_1
933	5i9h_1	5i9g_1
934	2ew5_1	3uwa_1
935	3exy_1	1fdn_1
936	3eun_1	1fdn_1
937	1blu_1	1fdn_1
938	4xpx_1	4xq1_1
939	5hlw_1	3rze_1
940	4x3j_1	3rze_1
941	1laf_1	3rze_1
942	1lst_1	3rze_1
943	1hjq_1	1hjq_1
944	3b0t_1	3rze_1
945	2p9t_1	16pk_1
946	1a32_1	1f7y_1
947	4p48_1	1ac6_1
948	1a26_1	3rze_1
949	2x8y_1	2oc2_1
950	2x92_1	2oc2_1
951	2fwt_1	2fw5_1
952	1mks_1	4e4c_1
953	1kvx_1	4e4c_1
954	1bp2_1	4e4c_1
955	1gh4_1	4e4c_1
956	2b96_1	4e4c_1
957	1o3w_1	4e4c_1
958	2zp4_1	4e4c_1
959	1kvw_1	4e4c_1
960	1rgv_1	1fdn_1
961	2noi_1	1ko9_1
962	2noe_1	1ko9_1
963	2nof_1	1ko9_1
964	2nob_1	1ko9_1
965	2noz_1	1ko9_1
966	2qed_1	3rze_1
967	4p8u_1	1waw_1
968	4jho_1	3rze_1
969	4re2_1	3rze_1
970	3wdh_1	3wdh_1
971	3etp_1	2bba_1
972	3dcn_1	3gbs_1
973	4h60_1	3rze_1
974	1e6i_1	3rze_1
975	5edc_1	3rze_1
976	4frv_1	3rze_1
977	4g9z_1	4o6i_1
978	4kre_1	4kxt_1
979	4qbu_1	3rze_1
980	5k4j_1	3rze_1
981	4aqg_1	4aqg_1
982	5fp1_1	5fp1_1
983	4tye_1	3rze_1
984	4n7h_1	4rex_1
985	1iid_1	4c2x_1
986	4ksm_1	3rze_1
987	2w5n_1	3a71_1
988	1tua_1	1tua_1
989	5a5d_1	4jcc_1
990	4lzr_1	3rze_1
991	4lyw_1	3rze_1
992	4hjk_1	3rze_1
993	5hua_1	3rze_1
994	2o6w_1	3rze_1
995	3e6j_1	3rze_1
996	2ji0_1	5h1d_1
997	3nqx_1	1bqb_1
998	3afv_1	3afv_1
999	3mm1_1	3afv_1
1000	1pbv_1	3rze_1
1001	1flz_1	3rze_1
1002	1q35_1	1q35_1
1003	1l8f_1	5glx_1
1004	1oa7_1	5glx_1
1005	1h71_1	1sat_1
1006	1nps_1	1nps_1
1007	3m7t_1	2qa9_1
1008	3m7u_1	2qa9_1
1009	1qq4_1	2qa9_1
1010	1boq_1	2qa9_1
1011	3urd_1	2qa9_1
1012	3urc_1	2qa9_1
1013	1gba_1	2qa9_1
1014	1gbj_1	2qa9_1
1015	1gbe_1	2qa9_1
1016	1p09_1	2qa9_1
1017	1p01_1	2qa9_1
1018	4hnq_1	3rze_1
1019	4hns_1	3rze_1
1020	4f6m_1	3rze_1
1021	5ik1_1	3rze_1
1022	3d5h_1	3mu7_1
1023	1bli_1	1mwo_1
1024	1vjs_1	1mwo_1
1025	1ob0_1	1mwo_1
1026	4om9_1	4om9_1
1027	3n13_1	3ian_1
1028	3n11_1	3ian_1
1029	3n18_1	3ian_1
1030	3n17_1	3ian_1
1031	3n15_1	3ian_1
1032	5u28_1	3rze_1
1033	3vte_1	3tsh_1
1034	4cg1_1	4eb0_1
1035	7ame_1	1ops_1
1036	2spg_1	1ops_1
1037	4ame_1	1ops_1
1038	9msi_1	1ops_1
1039	1jab_1	1ops_1
1040	1b7j_1	1ops_1
1041	6ame_1	1ops_1
1042	9ame_1	1ops_1
1043	1b7k_1	1ops_1
1044	2jia_1	1ops_1
1045	1b7i_1	1ops_1
1046	2msj_1	1ops_1
1047	1ekl_1	1ops_1
1048	1msj_1	1ops_1
1049	2ame_1	1ops_1
1050	8msi_1	1ops_1
1051	8ame_1	1ops_1
1052	3ame_1	1ops_1
1053	3bb7_1	4d8b_1
1054	1bhf_1	3rze_1
1055	2zq7_1	3c5a_1
1056	1bza_1	3c5a_1
1057	2zq8_1	3c5a_1
1058	5edk_1	1utj_1
1059	3hda_1	1sat_1
1060	2z23_1	3zs6_1
1061	5dl7_1	2y0l_1
1062	5dl6_1	2y0l_1
1063	5dl5_1	5dl5_1
1064	1nio_1	2g5x_1
1065	4kap_1	3rze_1
1066	1i77_1	1j0p_1
1067	3iut_1	1iwd_1
1068	1aim_1	1iwd_1
1069	1ewl_1	1iwd_1
1070	2p7u_1	1iwd_1
1071	1faz_1	1faz_1
1072	4ooy_1	5evl_1
1073	4wyy_1	5evl_1
1074	4hef_1	5evl_1
1075	3nj5_1	5bow_1
1076	2wry_1	5bow_1
1077	1acx_1	1acx_1
1078	3wwx_1	3hle_1
1079	4m4p_1	2bba_1
1080	1gm4_1	1j0p_1
1081	3cyr_1	1j0p_1
1082	3zq7_1	3rze_1
1083	1vsn_1	1iwd_1
1084	1atk_1	1iwd_1
1085	1pez_1	3rze_1
1086	1pj9_1	3rze_1
1087	1dtu_1	3rze_1
1088	1ot1_1	3rze_1
1089	1kck_1	3rze_1
1090	1cgv_1	3rze_1
1091	1cgw_1	3rze_1
1092	1cgx_1	3rze_1
1093	1cgy_1	3rze_1
1094	1eo5_1	3rze_1
1095	1cdg_1	3rze_1
1096	1cxl_1	3rze_1
1097	1cxf_1	3rze_1
1098	1kcl_1	3rze_1
1099	1ot2_1	3rze_1
1100	1uha_1	1uha_1
1101	1uln_1	1uha_1
1102	2ppl_1	1bu8_1
1103	1ijr_1	3rze_1
1104	4fsn_1	3rze_1
1105	3atg_1	3rze_1
1106	2mcm_1	1acx_1
1107	2cc1_1	3c5a_1
1108	2p3x_1	2p3x_1
1109	1bt3_1	2p3x_1
1110	2g7e_1	2vnd_1
1111	2yyx_1	1j0p_1
1112	1j0o_1	1j0p_1
1113	2cdv_1	1j0p_1
1114	2yxc_1	1j0p_1
1115	2ewk_1	1j0p_1
1116	2ewu_1	1j0p_1
1117	2yyw_1	1j0p_1
1118	2ewi_1	1j0p_1
1119	2cym_1	1j0p_1
1120	3slj_1	3slj_1
1121	3slo_1	3slj_1
1122	3slt_1	3slj_1
1123	4xmb_1	2vpj_1
1124	2y38_1	4ove_1
1125	1dy0_1	1dy2_1
1126	4aqs_1	4ove_1
1127	2oy3_1	5jfb_1
1128	1okq_1	1qu0_4
1129	1dyk_1	1qu0_4
1130	1by2_1	5jfb_1
1131	5ik4_1	1qu0_4
1132	1dy2_1	1dy2_1
1133	3bod_1	3mw3_1
1134	4dg6_1	4dg6_1
1135	2vk2_1	3rze_1
1136	4arh_1	1s7d_1
1137	3lpc_1	3zxx_1
1138	3lpa_1	3zxx_1
1139	3lpd_1	3zxx_1
1140	4lgj_1	4q3j_1
1141	1ak2_1	3rze_1
1142	3ry5_1	3rjd_1
1143	1h9v_1	3rjd_1
1144	2fcb_1	3rjd_1
1145	1aiv_1	1fck_1
1146	2d3i_1	1fck_1
1147	1iej_1	1fck_1
1148	1aov_1	1fck_1
1149	1ouo_1	2vnd_1
1150	2pu3_1	2vnd_1
1151	1n9z_1	4ixd_2
1152	3jtg_1	1yo5_1
1153	1jw1_1	1fck_1
1154	1blf_1	1fck_1
1155	1biy_1	1fck_1
1156	1ce2_1	1fck_1
1157	1b1x_1	1fck_1
1158	1l6j_1	3m7p_1
1159	3vof_1	3vof_1
1160	3a64_1	3vof_1
1161	4tx7_1	4tx7_1
1162	1m53_1	3rze_1
1163	1opc_1	3rze_1
1164	1coy_1	1coy_1
1165	4rmk_1	4xat_1
1166	3ars_1	1waw_1
1167	3aro_1	1waw_1
1168	3b9a_1	1waw_1
1169	1trh_1	1qe3_1
1170	1apa_1	2g5x_1
1171	1zv9_1	2bm3_1
1172	1m4a_1	1m4a_1
1173	1ee6_1	1ee6_1
1174	4ubs_1	3rze_1
1175	1wjx_1	1wjx_1
1176	41bi_1	5bow_1
1177	21bi_1	1tp0_1
1178	1i1b_1	5bow_1
1179	1too_1	5bow_1
1180	1twm_1	5bow_1
1181	1t4q_1	1tp0_1
1182	1twe_1	1tp0_1
1183	31bi_1	1tp0_1
1184	1l2h_1	1tp0_1
1185	1s0l_1	5bow_1
1186	1tp0_1	1tp0_1
1187	1oc5_1	3vof_1
1188	3vwo_1	2zyc_1
1189	1kte_1	3rze_1
1190	3ttq_1	4amc_1
1191	1agi_1	3rze_1
1192	4aoh_1	3rze_1
1193	1clm_1	3rze_1
1194	1fmi_1	1x9d_1
1195	1pvl_1	3rze_1
1196	5mew_1	4jhu_1
1197	5mej_1	4jhu_1
1198	5e9n_1	4jhu_1
1199	1iuz_1	1bxu_1
1200	2hk5_1	3rze_1
1201	3uq2_1	1xsn_1
1202	3mgi_1	1xsn_1
1203	5iii_1	1xsn_1
1204	1v9f_1	3rze_1
1205	1q5p_1	3zxx_1
1206	1c9m_1	3zxx_1
1207	1ndu_1	3zxx_1
1208	1iav_1	3zxx_1
1209	5arb_1	3zxx_1
1210	1gci_1	3zxx_1
1211	1mpt_1	3zxx_1
1212	1c9j_1	3zxx_1
1213	4dww_1	3zxx_1
1214	1s02_1	3zxx_1
1215	1aqn_1	3zxx_1
1216	1ak9_1	3zxx_1
1217	1a2q_1	3zxx_1
1218	1s01_1	3zxx_1
1219	1sbi_1	3zxx_1
1220	1sbh_1	3zxx_1
1221	1suc_1	3zxx_1
1222	1ubn_1	3zxx_1
1223	1st2_1	3zxx_1
1224	1sub_1	3zxx_1
1225	1sbt_1	3zxx_1
1226	1sua_1	3zxx_1
1227	4a4j_1	4a4j_1
1228	1krm_1	3iar_1
1229	1ndv_1	3iar_1
1230	1af4_1	3zxx_1
1231	1scn_1	3zxx_1
1232	1avt_1	3zxx_1
1233	1c3l_1	3zxx_1
1234	1bh6_1	3zxx_1
1235	1rnb_1	1yvs_1
1236	1hvg_1	3brx_2
1237	1a2j_1	3l9s_1
1238	1mrv_1	3rze_1
1239	4g3n_1	4g3n_1
1240	4aa9_1	4amt_1
1241	1prz_1	3rze_1
1242	2h77_1	3rze_1
1243	3hzf_1	3rze_1
1244	5jh1_1	3rze_1
1245	5de3_1	3rze_1
1246	1arl_1	1arm_1
1247	1arm_1	1arm_1
1248	1hdq_1	1arm_1
1249	3kgq_1	1arm_1
1250	1cbx_1	1arm_1
1251	1iy7_1	1arm_1
1252	1tag_1	3ffa_1
1253	2i24_1	1ac6_1
1254	2coq_1	1ac6_1
1255	4aem_1	4afd_1
1256	2eic_1	5c86_1
1257	2eid_1	5c86_1
1258	2eib_1	5c86_1
1259	1gof_1	5c86_1
1260	3c2i_1	3vxv_1
1261	5bt2_1	3vxv_1
1262	1xki_1	1xki_1
1263	3bmv_1	3rze_1
1264	1a47_1	3rze_1
1265	2ydl_1	3rze_1
1266	2prt_1	3rze_1
1267	3e13_1	1q35_1
1268	1xhb_1	1xhb_1
1269	1py0_1	1paz_1
1270	3fz9_1	3rze_1
1271	4afd_1	4afd_1
1272	1ulw_1	3rze_1
1273	1f24_1	3rze_1
1274	1f25_1	3rze_1
1275	1cl6_1	3rze_1
1276	1cmj_1	3rze_1
1277	1cmn_1	3rze_1
1278	1f26_1	3rze_1
1279	4aek_1	4afd_1
1280	5gly_1	5glx_1
1281	1dix_1	1dix_1
1282	1ah3_1	3rze_1
1283	4g1h_1	3rze_1
1284	1f00_1	1f00_1
1285	1dtz_1	1fck_1
1286	3ptg_1	3rze_1
1287	2psd_1	3rze_1
1288	3kyt_1	3rze_1
1289	3e9s_1	3e9s_1
1290	1pt2_1	3om2_1
1291	1oyg_1	3om2_1
1292	1kjt_1	3vxw_1
1293	3h1m_1	2wfp_1
1294	3qgh_1	4obc_1
1295	2xhw_1	4obc_1
1296	1ncx_1	3rze_1
1297	5tnc_1	3rze_1
1298	2fya_1	2fya_1
1299	1pzt_1	2fya_1
1300	4igd_1	1utj_1
1301	1zjk_1	1utj_1
1302	1jnd_1	1jnd_1
1303	1azm_1	3rze_1
1304	1crm_1	3rze_1
1305	4x30_1	4p0o_1
1306	2qos_1	2xst_1
1307	1yp1_1	1qua_1
1308	2uyx_1	4f6h_1
1309	4euz_1	3c5a_1
1310	4ev4_1	3c5a_1
1311	3s4e_1	2e0t_1
1312	3ljt_1	4wk7_1
1313	3onb_1	3rze_1
1314	4gca_1	3rze_1
1315	2acu_1	3rze_1
1316	1xgd_1	3rze_1
1317	1ads_1	3rze_1
1318	1abn_1	3rze_1
1319	1az1_1	3rze_1
1320	2is7_1	3rze_1
1321	5i6s_1	3rze_1
1322	4qp0_1	3rze_1
1323	1qno_1	3rze_1
1324	1f9o_1	4fus_1
1325	1f9d_1	4fus_1
1326	1g9j_1	4fus_1
1327	2x56_1	4dcb_1
1328	2x55_1	4dcb_1
1329	3h4b_1	3g6y_1
1330	5ptd_1	5ptd_1
1331	7ptd_1	5ptd_1
1332	1gym_1	5ptd_1
1333	4ptd_1	5ptd_1
1334	3ptd_1	5ptd_1
1335	2ptd_1	5ptd_1
1336	6ptd_1	5ptd_1
1337	1c5h_1	3zse_1
1338	2bvv_1	3zse_1
1339	1hv0_1	3zse_1
1340	1xnc_1	3zse_1
1341	1hv1_1	3zse_1
1342	1xxn_1	3zse_1
1343	1bcx_1	3zse_1
1344	1bvv_1	3zse_1
1345	3vzm_1	3zse_1
1346	2b46_1	3zse_1
1347	2b45_1	3zse_1
1348	1usw_1	1usw_1
1349	1mgr_1	1ynv_1
1350	1ojn_1	1ojn_1
1351	1ojo_1	1ojn_1
1352	1c82_1	1ojn_1
1353	4den_1	4den_1
1354	5az3_1	5b4z_1
1355	4hh8_1	3csp_1
1356	4tm7_1	3oc6_1
1357	3ugu_1	1suj_1
1358	1frd_1	1wri_1
1359	5auk_1	1wri_1
1360	4tn2_1	4obc_1
1361	3gt2_1	3pbi_1
1362	5j1d_1	4f18_1
1363	1rl0_1	3ej5_1
1364	1lp8_1	3ej5_1
1365	1llp_1	3q3u_1
1366	3fkg_1	3q3u_1
1367	4fef_1	3q3u_1
1368	3fmu_1	3q3u_1
1369	3fm4_1	3q3u_1
1370	4fcs_1	3q3u_1
1371	2boq_1	3q3u_1
1372	2vka_1	3q3u_1
1373	3fm1_1	3q3u_1
1374	2w23_1	3q3u_1
1375	3fm6_1	3q3u_1
1376	4fdq_1	3q3u_1
1377	4g05_1	3q3u_1
1378	5abn_1	3q3u_1
1379	1k5c_1	1ia5_1
1380	2qz6_1	5evl_1
1381	2wv9_1	2wv9_1
1382	2ewe_1	3vmv_1
1383	1air_1	3vmv_1
1384	4kky_1	3rze_1
1385	3aok_1	1z3q_1
1386	1rqw_1	1z3q_1
1387	1thv_1	1z3q_1
1388	2blr_1	1z3q_1
1389	1lr2_1	1z3q_1
1390	1z3q_1	1z3q_1
1391	1qt9_1	1wri_1
1392	1j7c_1	1wri_1
1393	1j7b_1	1wri_1
1394	1j7a_1	1wri_1
1395	4bct_1	1z3q_1
1396	4jru_1	1z3q_1
1397	1frb_1	3rze_1
1398	1bqc_1	4fk9_1
1399	5d7w_1	1sat_1
1400	2fwe_1	3rze_1
1401	2i0w_1	1z3q_1
1402	4zpl_1	4zpo_1
1403	2ahn_1	1z3q_1
1404	4r6f_1	3rze_1
1405	5h1z_1	3rze_1
1406	1agm_1	1gai_1
1407	1gah_1	1gai_1
1408	1gai_1	1gai_1
1409	3eqa_1	1gai_1
1410	2guy_1	3rze_1
1411	3eg6_1	3rze_1
1412	4dzt_1	4dzt_1
1413	2dqx_1	3voc_1
1414	1bya_1	3voc_1
1415	1wds_1	3voc_1
1416	1wdr_1	3voc_1
1417	1bfn_1	3voc_1
1418	1v3i_1	3voc_1
1419	1wdq_1	3voc_1
1420	1q6g_1	3voc_1
1421	1v3h_1	3voc_1
1422	1q6e_1	3voc_1
1423	1q6d_1	3voc_1
1424	4iz8_1	1sta_1
1425	5e1f_1	1sta_1
1426	3va5_1	1sta_1
1427	3pmf_1	1sta_1
1428	4s3s_1	1sta_1
1429	5cv8_1	1sta_1
1430	5cv4_1	1sta_1
1431	4ky5_1	1sta_1
1432	3nhh_1	1sta_1
1433	5igc_1	1sta_1
1434	3qol_1	1sta_1
1435	4eqn_1	1sta_1
1436	4zui_1	1sta_1
1437	2f0w_1	1sta_1
1438	2f0u_1	1sta_1
1439	4f8m_1	1sta_1
1440	4odg_1	1sta_1
1441	4r8n_1	1sta_1
1442	1ii3_1	1sta_1
1443	3p1h_1	1sta_1
1444	3qoj_1	1sta_1
1445	4df7_1	1sta_1
1446	2f0v_1	1sta_1
1447	1ihz_1	1sta_1
1448	4kd4_1	1sta_1
1449	4k5w_1	1sta_1
1450	4nmz_1	1sta_1
1451	4me5_1	1sta_1
1452	4khv_1	1sta_1
1453	4n9p_1	1sta_1
1454	4k5v_1	1sta_1
1455	4kjn_1	1sta_1
1456	4rkl_1	1sta_1
1457	4miu_1	1sta_1
1458	3shl_1	1sta_1
1459	4f7x_1	1sta_1
1460	3oso_1	1sta_1
1461	3qb3_1	1sta_1
1462	4ky6_1	1sta_1
1463	5c6a_1	1sta_1
1464	3evq_1	1sta_1
1465	5c4z_1	1sta_1
1466	5job_1	1sta_1
1467	3erq_1	1sta_1
1468	5hgt_1	1sta_1
1469	1syb_1	1sta_1
1470	3mvv_1	1sta_1
1471	4dfa_1	1sta_1
1472	3np8_1	1sta_1
1473	5igb_1	1sta_1
1474	4hmj_1	1sta_1
1475	5cv9_1	1sta_1
1476	3tp6_1	1sta_1
1477	3tp8_1	1sta_1
1478	4laa_1	1sta_1
1479	3eji_1	1sta_1
1480	3mhb_1	1sta_1
1481	5isr_1	1sta_1
1482	5ekk_1	1sta_1
1483	3sk5_1	1sta_1
1484	3mxp_1	1sta_1
1485	5ekl_1	1sta_1
1486	5c5m_1	1sta_1
1487	5iif_1	1sta_1
1488	5cc4_1	1sta_1
1489	5c5l_1	1sta_1
1490	5igd_1	1sta_1
1491	5ige_1	1sta_1
1492	5i9p_1	1sta_1
1493	5kyi_1	1sta_1
1494	3v2t_1	1sta_1
1495	3nqt_1	1sta_1
1496	4np5_1	1sta_1
1497	4nkl_1	1sta_1
1498	4n9t_1	1sta_1
1499	5cgk_1	1sta_1
1500	4wrd_1	1sta_1
1501	5egt_1	1sta_1
1502	5igg_1	1sta_1
1503	5cv7_1	1sta_1
1504	5cv6_1	1sta_1
1505	5ioc_1	1sta_1
1506	5iod_1	1sta_1
1507	5c3w_1	1sta_1
1508	3hzx_1	1sta_1
1509	4rkb_1	1sta_1
1510	5c3x_1	1sta_1
1511	4eqp_1	1sta_1
1512	3ero_1	1sta_1
1513	4pny_1	1sta_1
1514	4du9_1	1sta_1
1515	3nk9_1	1sta_1
1516	4ky7_1	1sta_1
1517	3ruz_1	1sta_1
1518	5jav_1	1sta_1
1519	4zuj_1	1sta_1
1520	3sxh_1	1sta_1
1521	4dgz_1	1sta_1
1522	3meh_1	1sta_1
1523	1tqo_1	1sta_1
1524	5c4h_1	1sta_1
1525	3s9w_1	1sta_1
1526	4eqo_1	1sta_1
1527	3tp7_1	1sta_1
1528	4hmi_1	1sta_1
1529	5deh_1	1sta_1
1530	3mz5_1	1sta_1
1531	5j22_1	1sta_1
1532	3h6m_1	1sta_1
1533	3c1f_1	1sta_1
1534	4j1m_1	1sta_1
1535	4kta_1	1sta_1
1536	4ial_1	1sta_1
1537	3nxw_1	1sta_1
1538	3c1e_1	1sta_1
1539	4iun_1	1sta_1
1540	4kv6_1	1sta_1
1541	4j6h_1	1sta_1
1542	3d4w_1	1sta_1
1543	1tt2_1	1sta_1
1544	5e3f_1	1sta_1
1545	5f2d_1	1sta_1
1546	4ndx_1	1sta_1
1547	4k2l_1	1sta_1
1548	4pmb_1	1sta_1
1549	4zq3_1	1sta_1
1550	5j1z_1	1sta_1
1551	5i6y_1	1sta_1
1552	3dhq_1	1sta_1
1553	4pmc_1	1sta_1
1554	5k5p_1	1sta_1
1555	2rbm_1	1sta_1
1556	3d8g_1	1sta_1
1557	3sr1_1	1sta_1
1558	5i6w_1	1sta_1
1559	1kda_1	1sta_1
1560	1kdb_1	1sta_1
1561	1kdc_1	1sta_1
1562	2sns_1	1sta_1
1563	3itp_1	1sta_1
1564	5hur_1	1sta_1
1565	3sk4_1	1sta_1
1566	3lx0_1	1sta_1
1567	2rdf_1	1sta_1
1568	3t16_1	1sta_1
1569	3u9o_1	1sta_1
1570	4evo_1	1sta_1
1571	2qdb_1	1sta_1
1572	3c7e_1	4nov_1
1573	1ia5_1	1ia5_1
1574	2his_1	3wuf_1
1575	1exp_1	3wuf_1
1576	3cuf_1	3wuf_1
1577	4mag_1	3rze_1
1578	1egy_1	3rze_1
1579	5hqc_1	5hqc_1
1580	5hq4_1	5hqc_1
1581	5hqb_1	5hqc_1
1582	2cl2_1	2cl2_1
1583	2wlq_1	2cl2_1
1584	4fxc_1	1wri_1
1585	5aui_1	1wri_1
1586	3voc_1	3voc_1
1587	5erc_1	5erc_1
1588	1mnp_1	3q3u_1
1589	1mn1_1	3q3u_1
1590	1mn2_1	3q3u_1
1591	2fcp_1	2fcp_1
1592	1qff_1	2fcp_1
1593	1by3_1	2fcp_1
1594	1pcl_1	3vmv_1
1595	1c45_1	1hfx_1
1596	3pxl_1	4jhu_1
1597	3fpx_1	4jhu_1
1598	5ldu_1	4jhu_1
1599	3div_1	4jhu_1
1600	1k3i_1	5c86_1
1601	5lk4_1	3rze_1
1602	3gnu_1	3gnu_1
1603	3ozz_1	1mj4_1
1604	1m2m_1	1mj4_1
1605	1m2i_1	1mj4_1
1606	1lqx_1	1mj4_1
1607	1es1_1	1mj4_1
1608	1ehb_1	1mj4_1
1609	1u9u_1	1mj4_1
1610	1lr6_1	1mj4_1
1611	1m59_1	1mj4_1
1612	1m20_1	1mj4_1
1613	2vyw_1	1kfr_1
1614	1vep_1	3voc_1
1615	1ven_1	3voc_1
1616	1veo_1	3voc_1
1617	1itc_1	3voc_1
1618	1b90_1	3voc_1
1619	4fsu_1	3rze_1
1620	2e9n_1	3rze_1
1621	3jvr_1	3rze_1
1622	3ot3_1	3rze_1
1623	4fsm_1	3rze_1
1624	2hog_1	3rze_1
1625	2xa3_1	1ac6_1
1626	3ft9_1	1whp_1
1627	3dpa_1	1l4i_1
1628	2ebn_1	1c8y_1
1629	5e5b_1	3cb6_2
1630	3zse_1	3zse_1
1631	1b5m_1	1mj4_1
1632	2xqv_1	2xh8_1
1633	2cbp_1	2cbp_1
1634	1cz1_1	2pb1_1
1635	1eqp_1	2pb1_1
1636	1i1n_1	3rze_1
1637	2plf_1	1s0u_1
1638	3sjz_1	3u2q_1
1639	3pen_1	3u2q_1
1640	3si2_1	4fwu_1
1641	3si1_1	4fwu_1
1642	1ver_1	1ac6_1
1643	2ywz_1	1ac6_1
1644	3h8z_1	3kuf_1
1645	3rof_1	3rze_1
1646	4rti_1	2vu4_1
1647	1wri_1	1wri_1
1648	1ayx_1	1gai_1
1649	2c8b_1	2c8b_1
1650	4bok_1	4bok_1
1651	1dur_1	1fdn_1
1652	1fca_1	1fdn_1
1653	1fdn_1	1fdn_1
1654	1frh_1	1fdn_1
1655	1tou_1	3rze_1
1656	1rtu_1	1hyf_1
1657	2fgz_1	4j3w_1
1658	4wnx_1	4ove_1
1659	4ifu_1	1vrm_1
1660	4xdt_1	1vrm_1
1661	2zym_1	3rze_1
1662	4ofj_1	3rqt_1
1663	1urg_1	3rze_1
1664	1llw_1	1llw_1
1665	4lkl_1	4o56_1
1666	4rcp_1	4o56_1
1667	4jxf_1	3rze_1
1668	5b5k_1	5f4v_1
1669	1zon_1	4ixd_2
1670	5hyx_1	3rze_1
1671	5gza_1	5gza_1
1672	1na5_1	4ixd_2
1673	1mf7_1	4ixd_2
1674	2o6r_1	3rze_1
1675	4v2d_1	3rze_1
1676	4hvd_1	3rze_1
1677	2hvc_1	3rze_1
1678	1t5z_1	3rze_1
1679	4eby_1	4eby_1
1680	3r6u_1	3r6u_1
1681	1sw2_1	1sw2_1
1682	3bn6_1	1czs_1
1683	1mup_1	3kff_1
1684	5f4t_1	5f4v_1
1685	5f4v_1	5f4v_1
1686	1kiv_1	1ki0_1
1687	1b5l_1	1wu3_1
1688	2zpc_1	2zpc_1
1689	1ua8_1	2zpc_1
1690	4jcg_1	2d0s_1
1691	3ph2_1	3ph2_1
1692	3sy7_1	2y0l_1
1693	1hk2_1	4bke_1
1694	1hk3_1	4bke_1
1695	2bxi_1	4bke_1
1696	1bj5_1	4bke_1
1697	2ov1_1	2ov1_1
1698	2b1m_1	1iwd_1
1699	3sh4_1	3sh4_1
1700	2plt_1	1bxu_1
1701	1ji6_1	1ji6_1
1702	5hu4_1	3rze_1
1703	1nm6_1	1utj_1
1704	1md7_1	1utj_1
1705	1md8_1	1utj_1
1706	4hy2_1	4o56_1
1707	4bvv_1	1ki0_1
1708	1w8a_1	3rze_1
1709	1i71_1	1ki0_1
1710	1pk4_1	1ki0_1
1711	1g3b_1	1utj_1
1712	2fw5_1	2fw5_1
1713	1wbc_1	4an6_1
1714	1qkx_1	3rze_1
1715	1qkw_1	3rze_1
1716	2e3i_1	2e3i_1
1717	1nph_1	1nph_1
1718	2lbp_1	1usg_1
1719	1hd8_1	3rze_1
1720	1nzo_1	3rze_1
1721	4tlp_1	4an6_1
1722	2vkn_1	3rze_1
1723	1pot_1	1pot_1
1724	2van_1	1xsn_1
1725	3ecm_1	3rze_1
1726	1h5v_1	4xzw_1
1727	1lf1_1	4xzw_1
1728	2xy9_1	2oc2_1
1729	2d0s_1	2d0s_1
1730	1j6z_1	1j6z_1
1731	3mn5_1	1j6z_1
1732	2hf3_1	1j6z_1
1733	2ckw_1	2ckw_1
1734	2uut_1	2ckw_1
1735	2uuw_1	2ckw_1
1736	1amf_1	4rxl_1
1737	3wzd_1	3rze_1
1738	3fxx_1	3rze_1
1739	2x8x_1	2x8x_1
1740	1ial_1	3rze_1
1741	4z6g_1	1bkr_1
1742	1sgl_1	1dix_1
1743	5mvd_1	3u2o_1
1744	1pmy_1	1paz_1
1745	5dcn_1	3vxw_1
1746	4zsl_1	3rze_1
1747	1z6i_1	1yck_1
1748	1avu_1	4an6_1
1749	1ud3_1	1mwo_1
1750	1ud2_1	1mwo_1
1751	2xiv_1	3pbi_1
1752	4cag_1	2zuy_1
1753	3u99_1	2fw5_1
1754	4cfi_1	4cfi_1
1755	1cwt_1	1c25_1
1756	1cjl_1	1iwd_1
1757	4czw_1	4czw_1
1758	2nls_1	2nls_1
1759	4f8x_1	3wuf_1
1760	2v3q_1	4f18_1
1761	4htr_1	4g39_1
1762	1cnv_1	3mu7_1
1763	1qvs_1	1qvs_1
1764	1d9y_1	1qvs_1
1765	2o6a_1	1qvs_1
1766	2o68_1	1qvs_1
1767	1qw0_1	1qvs_1
1768	2o69_1	1qvs_1
1769	3kn7_1	1qvs_1
1770	3kn8_1	1qvs_1
1771	1d9v_1	1qvs_1
1772	1nnf_1	1qvs_1
1773	2qdv_1	1bxu_1
1774	2gb2_1	1bxu_1
1775	1sf3_1	1bxu_1
1776	2idq_1	1bxu_1
1777	1aac_1	1bxu_1
1778	2idt_1	1bxu_1
1779	4p5r_1	1bxu_1
1780	4uww_1	2zib_1
1781	2vnu_1	2vnu_1
1782	1u59_1	3rze_1
1783	3l6g_1	3l6g_1
1784	3t0o_1	1dix_1
1785	1d4n_1	1fck_1
1786	1a8e_1	1fck_1
1787	1d3k_1	1fck_1
1788	2iwb_1	1xkz_2
1789	3ny4_1	3c5a_1
1790	3n6i_1	3c5a_1
1791	4jlf_1	3c5a_1
1792	3cg5_1	3c5a_1
1793	1elv_1	1elv_1
1794	1oct_1	2xsd_1
1795	2xen_1	3rze_1
1796	5gik_1	3rze_1
1797	4wjs_1	2hes_1
1798	2v14_1	4oxw_1
